g,epsilon,t_event,h_center
0.015848931924611134,1,675.3050319994944,1.1283933048128536
0.015848931924611134,2,673.3164122873293,1.0613000208761005
0.016982436524617443,0.5,631.6954691746311,2.047522461400458
0.016982436524617443,1,628.9494740158547,1.1403418386005184
0.016982436524617443,2,627.6055296294934,1.065516188151673
0.018197008586099836,0.5,587.9787982041304,2.0675659714583894
0.018197008586099836,1,585.7256816384149,1.1543042703014763
0.018197008586099836,2,584.9512580967979,1.0701060772028965
0.019498445997580455,0.5,547.3110316309854,2.089565019919715
0.019498445997580455,1,545.427830367755,1.171239389173634
0.019498445997580455,2,545.1572161969549,1.075139394858792
0.020892961308540386,0.5,509.477777556897,2.1149698534463006
0.020892961308540386,1,507.8618221520139,1.193438286141574
0.020892961308540386,2,508.02593443169565,1.0806653708039335
0.02238721138568339,0.5,474.3343772690877,2.144605063288072
0.02238721138568339,1,472.84201319152766,1.233614595647905
0.02238721138568339,2,473.38849959060525,1.0867173414318665
0.023988329190194897,0.5,441.71959852515783,2.1799927255664193
0.023988329190194897,1,440.20239459407344,1.9063399894741315
0.023988329190194897,2,441.0750520682232,1.0934038348184334
0.025703957827688632,0.5,411.44229170059384,2.2242443743602207
0.025703957827688632,1,409.82510371247827,1.9933337624900633
0.025703957827688632,2,410.9294664679353,1.100812184334771
0.02754228703338166,0.5,383.3621674231871,2.28227246972618
0.02754228703338166,1,381.5319427323367,2.0187183380006357
0.02754228703338166,2,382.8125076807047,1.1090481639374952
0.029512092266663854,0.5,357.3292226702877,2.3627709166217024
0.029512092266663854,1,355.1491152901274,2.036080933304542
0.029512092266663854,2,356.5859723456878,1.1182832481160858
0.03162277660168379,0.5,333.1990503959216,2.4745278142942757
0.03162277660168379,1,330.5435527486823,2.0525569749549044
0.03162277660168379,2,332.1233921173774,1.1287493872056835
0.033884415613920256,0.5,310.8442759383041,2.602791465016536
0.033884415613920256,1,307.60254775788144,2.070459005617277
0.033884415613920256,2,309.31104935202904,1.1407563110954353
0.03630780547701014,0.5,290.1239098472928,2.7158788131027376
0.03630780547701014,1,286.2398718073859,2.09092770376327
0.03630780547701014,2,288.0400357919381,1.154806429167156
0.03890451449942805,0.5,270.9169387906,2.7999495423446845
0.03890451449942805,1,266.36818444688987,2.115152953115761
0.03890451449942805,2,268.2044395168666,1.171941213845685
0.04168693834703353,0.5,253.1030918335714,2.864413406266908
0.04168693834703353,1,247.88595664410747,2.144437320396551
0.04168693834703353,2,249.71412749322585,1.1949279635326828
0.0446683592150963,0.5,236.5827834454096,2.920127627633228
0.0446683592150963,1,230.7268978946178,2.181137863519464
