g,time,width
0.01,879.3143182602438,66.50390625
0.01,880.2249090485093,66.50390625
0.01,881.1354998367748,66.69921875
0.01,882.0460906250403,66.69921875
0.01,882.9566814133058,66.89453125
0.01,883.8672722015713,66.89453125
0.01,884.7778629898368,66.89453125
0.01,885.6884537781023,67.08984375
0.01,886.5990445663678,67.08984375
0.01,887.5096353546332,67.28515625
0.01,888.4202261428987,67.28515625
0.01,889.3308169311642,67.48046875
0.01,890.2414077194297,67.48046875
0.01,891.1519985076952,67.67578125
0.01,892.0625892959607,67.67578125
0.01,892.9731800842262,67.87109375
0.01,893.8837708724917,67.87109375
0.01,894.7943616607572,68.06640625
0.01,895.7049524490227,68.06640625
0.01,896.6155432372882,68.26171875
0.01,897.5261340255537,68.26171875
0.01,898.4367248138192,68.45703125
0.01,899.3473156020847,68.45703125
0.01,900.2579063903502,68.65234375
0.01,901.1684971786157,68.65234375
0.01,902.0790879668812,68.84765625
0.01,902.9896787551467,68.84765625
0.01,903.9002695434122,69.04296875
0.01,904.8108603316776,69.04296875
0.01,905.7214511199431,69.04296875
0.01,906.6320419082086,69.23828125
0.01,907.5426326964741,69.23828125
0.01,908.4532234847396,69.43359375
0.01,909.3638142730051,69.43359375
0.01,910.2744050612706,69.62890625
0.01,911.1849958495361,69.62890625
0.01,912.0955866378016,69.82421875
0.01,913.0061774260671,69.82421875
0.01,913.9167682143326,70.01953125
0.01,914.8273590025981,70.01953125
0.01,915.7379497908636,70.21484375
0.01,916.6485405791291,70.21484375
0.01,917.5591313673946,70.41015625
0.01,918.4697221556601,70.41015625
0.01,919.3803129439256,70.60546875
0.01,920.290903732191,70.60546875
0.01,921.2014945204565,70.80078125
0.01,922.112085308722,70.80078125
0.01,923.0226760969875,70.99609375
0.01,923.933266885253,70.99609375
0.01,924.8438576735185,71.19140625
0.01,925.754448461784,71.19140625
0.01,926.6650392500495,71.38671875
0.01,927.575630038315,71.38671875
0.01,928.4862208265805,71.58203125
0.01,929.396811614846,71.58203125
0.01,930.3074024031115,71.77734375
0.01,931.217993191377,71.77734375
0.01,931.9387620923594,71.77734375
0.01,932.5335170784027,71.97265625
0.01,933.128272064446,71.97265625
0.01,933.7230270504893,71.97265625
0.01,934.3177820365327,72.16796875
0.01,935.0418628379629,72.16796875
0.01,935.7659436393931,72.16796875
0.01,936.4900244408233,72.36328125
0.01,937.2141052422535,72.36328125
0.01,937.9381860436837,72.55859375
0.01,938.6622668451139,72.55859375
0.01,939.3863476465441,72.55859375
0.01,940.1104284479743,72.75390625
0.01,940.8345092494045,72.75390625
0.01,941.5585900508347,72.94921875
0.01,942.3840553741867,72.94921875
0.01,943.2095206975387,72.94921875
0.01,943.8941047630085,73.14453125
0.01,944.462303130922,73.14453125
0.01,945.0305014988355,73.14453125
0.01,945.598699866749,73.33984375
0.01,946.1668982346625,73.33984375
0.01,946.9793742384659,73.53515625
0.01,947.7918502422692,73.53515625
0.01,948.6043262460726,73.53515625
0.01,949.4168022498759,73.73046875
0.01,950.2292782536792,73.73046875
0.01,951.0417542574826,73.92578125
0.01,951.6748497897565,73.92578125
0.01,952.193891288541,73.92578125
0.01,952.7129327873254,74.12109375
0.01,953.2319742861098,74.12109375
0.01,953.7510157848942,74.12109375
0.01,954.4448030401904,74.31640625
0.01,955.1385902954867,74.31640625
0.01,955.8323775507829,74.31640625
0.01,956.5261648060791,74.51171875
0.01,957.2199520613754,74.51171875
0.01,957.9137393166716,74.51171875
0.01,958.6075265719678,74.70703125
0.01,959.4096726403185,74.70703125
0.01,960.2118187086692,74.90234375
0.01,961.0139647770199,74.90234375
0.01,961.8161108453705,75.09765625
0.01,962.6182569137212,75.09765625
0.01,963.4204029820719,75.09765625
0.01,964.2225490504226,75.29296875
0.01,965.0246951187733,75.29296875
0.01,965.8268411871239,75.48828125
0.01,966.6289872554746,75.48828125
0.01,967.4311333238253,75.68359375
0.01,968.233279392176,75.68359375
0.01,969.0354254605267,75.87890625
0.01,969.8375715288773,75.87890625
0.01,970.639717597228,75.87890625
0.01,971.27414884152,76.07421875
0.01,971.9085800858119,76.07421875
0.01,972.5430113301038,76.07421875
0.01,973.1774425743957,76.26953125
0.01,973.9054389528358,76.26953125
0.01,974.6334353312758,76.46484375
0.01,974.7450629830203,76.46484375
0.01,974.8566906347647,76.46484375
0.01,974.9683182865092,76.46484375
0.01,975.1312961681468,76.46484375
0.01,975.2942740497845,76.46484375
0.01,975.4572519314221,76.46484375
0.01,975.9582729103242,76.46484375
0.01,976.4592938892264,76.66015625
0.01,976.9603148681285,76.66015625
0.01,977.6089700643148,76.66015625
0.01,978.2576252605011,76.85546875
0.01,978.9062804566873,76.85546875
0.01,979.5549356528736,76.85546875
0.01,980.2035908490599,77.05078125
0.01,980.8522460452461,77.05078125
0.01,981.5009012414324,77.05078125
0.01,982.1495564376187,77.24609375
0.01,982.798211633805,77.24609375
0.01,983.4468668299912,77.24609375
0.01,984.0955220261775,77.44140625
0.01,984.1781028315427,77.44140625
0.01,984.2606836369079,77.44140625
0.01,984.343264442273,77.44140625
0.01,984.5084260530034,77.44140625
0.01,984.6735876637338,77.44140625
0.01,984.8387492744641,77.44140625
0.01,985.040378954785,77.44140625
0.01,985.2420086351058,77.44140625
0.01,985.2738382021323,77.44140625
0.01,985.3056677691588,77.44140625
0.01,985.3374973361854,77.44140625
0.01,985.4011564702384,77.44140625
0.01,985.4648156042915,77.63671875
0.01,985.5284747383446,77.63671875
0.01,985.6604928335048,77.63671875
0.01,985.792510928665,77.63671875
0.01,985.9245290238252,77.63671875
0.01,986.0565471189855,77.63671875
0.01,986.229148049866,77.63671875
0.01,986.4017489807466,77.63671875
0.01,986.5743499116271,77.63671875
0.01,986.7469508425077,77.63671875
0.01,987.0153130306272,77.63671875
0.01,987.2836752187468,77.83203125
0.01,987.5520374068664,77.83203125
0.01,987.8203995949859,77.83203125
0.01,988.2396322887059,77.83203125
0.01,988.6588649824259,77.83203125
0.01,989.078097676146,77.83203125
0.01,989.497330369866,78.02734375
0.01,990.094926506504,78.02734375
0.01,990.692522643142,78.02734375
0.01,991.29011877978,78.22265625
0.01,991.887714916418,78.22265625
0.01,992.6109631987977,78.22265625
0.01,993.3342114811774,78.41796875
0.01,994.0574597635571,78.41796875
0.01,994.7807080459368,78.61328125
0.01,995.5039563283165,78.61328125
0.01,996.2272046106962,78.61328125
0.01,996.3351703449976,78.61328125
0.01,996.4431360792989,78.80859375
0.01,996.5511018136003,78.80859375
0.01,996.740719350796,78.80859375
0.01,996.9303368879916,78.80859375
0.01,997.2014776743904,78.80859375
0.01,997.4726184607891,78.80859375
0.01,997.7437592471879,78.80859375
0.01,998.1820773960362,78.80859375
0.01,998.6203955448846,79.00390625
0.01,999.0587136937329,79.00390625
0.01,999.6850479542891,79.00390625
0.01,1000.3113822148453,79.19921875
0.01,1000.9377164754014,79.19921875
0.01,1001.5640507359576,79.19921875
0.01,1002.1903849965138,79.39453125
0.01,1002.81671925707,79.39453125
0.01,1003.4430535176261,79.39453125
0.01,1004.0693877781823,79.58984375
0.01,1004.6957220387385,79.58984375
0.01,1005.3220562992947,79.58984375
0.01,1005.9483905598508,79.78515625
0.01,1006.574724820407,79.78515625
0.01,1007.2010590809632,79.78515625
0.01,1007.8273933415194,79.98046875
0.01,1008.4537276020756,79.98046875
0.01,1009.0800618626317,79.98046875
0.01,1009.7063961231879,80.17578125
0.01,1010.3327303837441,80.17578125
0.01,1010.9590646443003,80.17578125
0.01,1011.7172182894318,80.37109375
0.01,1012.4753719345633,80.37109375
0.01,1013.2335255796949,80.56640625
0.01,1013.9916792248264,80.56640625
0.01,1014.9107711963279,80.56640625
0.01,1015.8298631678294,80.76171875
0.01,1016.748955139331,80.76171875
0.01,1017.6680471108325,80.95703125
0.01,1018.587139082334,80.95703125
0.01,1019.5062310538356,81.15234375
0.01,1020.4253230253371,81.15234375
0.01,1021.3444149968386,81.34765625
0.01,1022.2635069683402,81.34765625
0.01,1023.1825989398417,81.34765625
0.01,1024.1016909113432,81.54296875
0.01,1025.0207828828447,81.54296875
0.01,1025.9398748543463,81.73828125
0.01,1026.8589668258478,81.73828125
0.01,1027.7780587973493,81.93359375
0.01,1028.6971507688509,81.93359375
0.01,1029.6162427403524,81.93359375
0.01,1030.535334711854,82.12890625
0.01,1031.4544266833555,82.12890625
0.01,1032.5327023171833,82.32421875
0.01,1033.6109779510111,82.32421875
0.01,1034.689253584839,82.32421875
0.01,1035.7675292186668,82.51953125
0.01,1036.8458048524947,82.51953125
0.01,1037.9240804863225,82.71484375
0.01,1039.0023561201504,82.71484375
0.01,1040.0806317539782,82.91015625
0.01,1041.158907387806,82.91015625
0.01,1042.2371830216339,82.91015625
0.01,1043.3154586554617,83.10546875
0.01,1044.3937342892896,83.10546875
0.01,1045.4720099231174,83.30078125
0.01,1046.5502855569453,83.30078125
0.01,1047.628561190773,83.30078125
0.01,1048.706836824601,83.49609375
0.01,1049.7851124584288,83.49609375
0.01,1050.8633880922566,83.69140625
0.01,1051.9416637260845,83.69140625
0.01,1053.0199393599123,83.69140625
0.01,1054.0982149937402,83.88671875
0.01,1055.176490627568,83.88671875
0.01,1056.2547662613958,84.08203125
0.01,1057.3330418952237,84.08203125
0.01,1058.4113175290515,84.08203125
0.01,1059.7168088705698,84.27734375
0.01,1061.022300212088,84.27734375
0.01,1062.3277915536064,84.47265625
0.01,1063.6332828951247,84.47265625
0.01,1064.938774236643,84.47265625
0.01,1066.2442655781613,84.66796875
0.01,1067.5497569196796,84.66796875
0.01,1068.8552482611979,84.86328125
0.01,1070.1607396027161,84.86328125
0.01,1071.4662309442344,85.05859375
0.01,1072.7717222857527,85.05859375
0.01,1074.077213627271,85.05859375
0.01,1075.3827049687893,85.25390625
0.01,1076.8570993082412,85.25390625
0.01,1078.0507295249654,85.44921875
0.01,1079.2443597416895,85.44921875
0.01,1080.4379899584137,85.44921875
0.01,1081.6316201751379,85.64453125
0.01,1083.0602782688352,85.64453125
0.01,1084.4889363625325,85.83984375
0.01,1085.9175944562298,85.83984375
0.01,1087.3462525499272,85.83984375
0.01,1088.7749106436245,86.03515625
0.01,1090.2035687373218,86.03515625
0.01,1091.6322268310191,86.23046875
0.01,1093.0608849247164,86.23046875
0.01,1094.4895430184138,86.42578125
0.01,1095.918201112111,86.42578125
0.01,1097.3468592058084,86.42578125
0.01,1098.7755172995057,86.62109375
0.01,1100.204175393203,86.62109375
0.01,1101.6328334869004,86.81640625
0.01,1103.0614915805977,86.81640625
0.01,1104.490149674295,87.01171875
0.01,1105.9188077679923,87.01171875
0.01,1107.3474658616897,87.01171875
0.01,1108.776123955387,87.20703125
0.01,1110.3729563629936,87.20703125
0.01,1111.6346277820935,87.40234375
0.01,1112.6391339165705,87.40234375
0.01,1113.6436400510474,87.40234375
0.01,1114.6481461855244,87.59765625
0.01,1115.6526523200014,87.59765625
0.01,1116.9491674224746,87.59765625
0.01,1118.2456825249478,87.79296875
0.01,1119.542197627421,87.79296875
0.01,1120.8387127298943,87.79296875
0.01,1122.3272458754827,87.98828125
0.01,1123.8157790210712,87.98828125
0.01,1125.3043121666597,88.18359375
0.01,1126.7928453122481,88.18359375
0.01,1128.2813784578366,88.18359375
0.01,1129.769911603425,88.37890625
0.01,1131.2584447490135,88.37890625
0.01,1132.746977894602,88.57421875
0.01,1134.2355110401904,88.57421875
0.01,1135.724044185779,88.57421875
0.01,1137.2125773313674,88.76953125
0.01,1138.7011104769558,88.76953125
0.01,1140.1896436225443,88.96484375
0.01,1141.6781767681327,88.96484375
0.01,1143.1667099137212,88.96484375
0.01,1144.6552430593097,89.16015625
0.01,1146.1437762048981,89.16015625
0.01,1147.6323093504866,89.35546875
0.01,1149.120842496075,89.35546875
0.01,1150.7834679168118,89.55078125
0.01,1152.0495832955562,89.55078125
0.01,1152.2603103607546,89.55078125
0.01,1152.471037425953,89.55078125
0.01,1152.6817644911514,89.55078125
0.01,1153.1032186215482,89.55078125
0.01,1153.524672751945,89.55078125
0.01,1153.9461268823418,89.55078125
0.01,1154.8835758537134,89.74609375
0.01,1155.821024825085,89.74609375
0.01,1156.7584737964567,89.74609375
0.01,1157.8725825022636,89.74609375
0.01,1158.9866912080706,89.94140625
0.01,1160.1007999138776,89.94140625
0.01,1161.2149086196846,89.94140625
0.01,1161.4085073794577,89.94140625
0.01,1161.6021061392307,89.94140625
0.01,1161.7957048990038,89.94140625
0.01,1162.1829024185497,90.13671875
0.01,1162.5700999380956,90.13671875
0.01,1162.9572974576415,90.13671875
0.01,1164.2310318505167,90.13671875
0.01,1165.504766243392,90.13671875
0.01,1166.7785006362672,90.33203125
0.01,1168.0522350291424,90.33203125
0.01,1169.8465729483762,90.52734375
0.01,1171.64091086761,90.52734375
0.01,1173.4352487868439,90.52734375
0.01,1175.2295867060777,90.72265625
0.01,1177.0239246253116,90.72265625
0.01,1178.8182625445454,90.91796875
0.01,1180.6126004637792,90.91796875
0.01,1182.406938383013,91.11328125
0.01,1184.201276302247,91.11328125
0.01,1185.9956142214808,91.30859375
0.01,1187.7899521407146,91.30859375
0.01,1189.5842900599484,91.50390625
0.01,1191.3786279791823,91.50390625
0.01,1193.1729658984161,91.50390625
0.01,1194.96730381765,91.69921875
0.01,1196.7616417368838,91.69921875
0.01,1198.5559796561176,91.89453125
0.01,1200.3503175753515,91.89453125
0.01,1202.1446554945853,92.08984375
0.01,1203.9389934138192,92.08984375
0.01,1205.733331333053,92.28515625
0.01,1207.5276692522868,92.28515625
0.01,1209.3220071715207,92.48046875
0.01,1211.1163450907545,92.48046875
0.01,1212.9106830099884,92.48046875
0.01,1214.7050209292222,92.67578125
0.01,1216.499358848456,92.67578125
0.01,1218.2936967676899,92.87109375
0.01,1220.0880346869237,92.87109375
0.01,1221.8823726061576,93.06640625
0.01,1223.6767105253914,93.06640625
0.01,1225.4710484446252,93.26171875
0.01,1227.265386363859,93.26171875
0.01,1229.059724283093,93.26171875
0.01,1230.8540622023268,93.45703125
0.01,1232.6484001215606,93.45703125
0.01,1234.4427380407944,93.65234375
0.01,1236.2370759600283,93.65234375
0.01,1238.0314138792621,93.84765625
0.01,1239.825751798496,93.84765625
0.01,1241.834291168206,94.04296875
0.01,1243.842830537916,94.04296875
0.01,1245.851369907626,94.04296875
0.01,1247.8599092773359,94.23828125
0.01,1249.8684486470459,94.23828125
0.01,1251.8769880167558,94.43359375
0.01,1253.8855273864658,94.43359375
0.01,1255.8940667561758,94.62890625
0.01,1257.9026061258858,94.62890625
0.01,1259.9111454955957,94.82421875
0.01,1261.9196848653057,94.82421875
0.01,1263.9282242350157,95.01953125
0.01,1265.9367636047257,95.01953125
0.01,1267.9453029744357,95.21484375
0.01,1269.9538423441456,95.21484375
0.01,1271.9623817138556,95.41015625
0.01,1273.9709210835656,95.41015625
0.01,1275.9794604532756,95.60546875
0.01,1277.9879998229856,95.60546875
0.01,1279.9965391926955,95.80078125
0.01,1282.0050785624055,95.80078125
0.01,1284.0136179321155,95.99609375
0.01,1286.0221573018255,95.99609375
0.01,1288.0306966715355,96.19140625
0.01,1290.0392360412454,96.19140625
0.01,1292.0477754109554,96.19140625
0.01,1294.0563147806654,96.38671875
0.01,1296.0648541503754,96.38671875
0.01,1298.0733935200853,96.58203125
0.01,1300.0819328897953,96.58203125
0.01,1302.0904722595053,96.77734375
0.01,1304.0990116292153,96.77734375
0.01,1306.1075509989253,96.97265625
0.01,1308.1160903686352,96.97265625
0.01,1310.1246297383452,97.16796875
0.01,1312.1331691080552,97.16796875
0.01,1314.1417084777652,97.36328125
0.01,1316.1502478474752,97.36328125
0.01,1318.1587872171851,97.55859375
0.01,1320.1673265868951,97.55859375
0.01,1322.175865956605,97.75390625
0.01,1324.184405326315,97.75390625
0.01,1326.192944696025,97.94921875
0.01,1328.201484065735,97.94921875
0.01,1330.210023435445,97.94921875
0.01,1332.218562805155,98.14453125
0.01,1334.227102174865,98.14453125
0.01,1336.235641544575,98.33984375
0.01,1338.244180914285,98.33984375
0.01,1340.252720283995,98.53515625
0.01,1342.2612596537049,98.53515625
0.01,1344.2697990234149,98.73046875
0.01,1345.9037478385958,98.73046875
0.01,1347.2603017445165,98.73046875
0.01,1348.6168556504372,98.92578125
0.01,1349.9734095563579,98.92578125
0.01,1351.3299634622786,98.92578125
0.01,1352.6865173681992,99.12109375
0.01,1354.04307127412,99.12109375
0.01,1355.3996251800406,99.12109375
0.01,1356.7561790859613,99.31640625
0.01,1358.112732991882,99.31640625
0.01,1359.4692868978027,99.31640625
0.01,1360.8258408037234,99.51171875
0.01,1362.182394709644,99.51171875
0.01,1363.5389486155648,99.51171875
0.01,1364.8955025214855,99.70703125
0.01,1366.2520564274062,99.70703125
0.01,1367.6086103333269,99.70703125
0.01,1368.9651642392475,99.90234375
0.01,1370.3217181451682,99.90234375
0.01,1371.678272051089,99.90234375
0.01,1373.2073478603222,100.09765625
0.01,1374.7364236695555,100.09765625
0.01,1376.2654994787888,100.09765625
0.01,1377.794575288022,100.29296875
0.01,1379.3236510972554,100.29296875
0.01,1380.8527269064887,100.29296875
0.01,1382.381802715722,100.48828125
0.01,1383.9108785249553,100.48828125
0.01,1385.141189655464,100.48828125
0.01,1386.3715007859726,100.68359375
0.01,1387.6018119164812,100.68359375
0.01,1388.8321230469899,100.68359375
0.01,1390.491528766095,100.87890625
0.01,1392.1509344852,100.87890625
0.01,1393.810340204305,100.87890625
0.01,1395.46974592341,101.07421875
0.01,1397.1291516425151,101.07421875
0.01,1398.7885573616202,101.07421875
0.01,1400.4479630807252,101.26953125
0.01,1402.1073687998303,101.26953125
0.01,1403.7667745189353,101.46484375
0.01,1405.4261802380404,101.46484375
0.01,1407.0855859571454,101.46484375
0.01,1408.7449916762505,101.66015625
0.01,1410.4043973953555,101.66015625
0.01,1412.0638031144606,101.66015625
0.01,1413.7232088335656,101.85546875
0.01,1415.3826145526707,101.85546875
0.01,1417.2662336441103,102.05078125
0.01,1419.14985273555,102.05078125
0.01,1421.0334718269896,102.05078125
0.01,1422.9170909184293,102.24609375
0.01,1424.800710009869,102.24609375
0.01,1426.6843291013085,102.44140625
0.01,1428.5679481927482,102.44140625
0.01,1430.4515672841878,102.44140625
0.01,1432.3351863756275,102.63671875
0.01,1434.218805467067,102.63671875
0.01,1436.1024245585068,102.83203125
0.01,1437.9860436499464,102.83203125
0.01,1439.869662741386,102.83203125
0.01,1441.7532818328257,103.02734375
0.01,1443.6369009242653,103.02734375
0.01,1445.520520015705,103.22265625
0.01,1447.4041391071446,103.22265625
0.01,1449.2877581985842,103.41796875
0.01,1451.1713772900239,103.41796875
0.01,1452.6257853356476,103.41796875
0.01,1454.0801933812713,103.61328125
0.01,1455.534601426895,103.61328125
0.01,1456.9890094725188,103.61328125
0.01,1458.9170998115853,103.80859375
0.01,1460.845190150652,103.80859375
0.01,1462.7732804897184,104.00390625
0.01,1464.701370828785,104.00390625
0.01,1466.6294611678516,104.00390625
0.01,1468.5575515069181,104.19921875
0.01,1470.4856418459847,104.19921875
0.01,1472.4137321850512,104.39453125
0.01,1474.3418225241178,104.39453125
0.01,1476.2699128631843,104.39453125
0.01,1478.198003202251,104.58984375
0.01,1480.1260935413175,104.58984375
0.01,1482.054183880384,104.78515625
0.01,1483.9822742194506,104.78515625
0.01,1485.5800345388411,104.98046875
0.01,1487.1777948582317,104.98046875
0.01,1488.7755551776222,104.98046875
0.01,1490.3733154970128,105.17578125
0.01,1491.9710758164033,105.17578125
0.01,1493.1736529273655,105.17578125
0.01,1494.3762300383278,105.17578125
0.01,1495.57880714929,105.37109375
0.01,1496.7813842602523,105.37109375
0.01,1498.5662363253766,105.37109375
0.01,1500.351088390501,105.56640625
0.01,1502.1359404556254,105.56640625
0.01,1503.9207925207497,105.76171875
0.01,1505.705644585874,105.76171875
0.01,1507.4904966509985,105.76171875
0.01,1509.2753487161228,105.95703125
0.01,1511.0602007812472,105.95703125
0.01,1512.8450528463716,105.95703125
0.01,1514.629904911496,106.15234375
0.01,1516.4147569766203,106.15234375
0.01,1518.1996090417447,106.34765625
0.01,1519.984461106869,106.34765625
0.01,1522.1453933856876,106.34765625
0.01,1524.3063256645062,106.54296875
0.01,1526.4672579433247,106.54296875
0.01,1528.6281902221433,106.73828125
0.01,1530.7891225009619,106.73828125
0.01,1532.9500547797804,106.93359375
0.01,1535.110987058599,106.93359375
0.01,1537.2719193374176,107.12890625
0.01,1539.4328516162361,107.12890625
0.01,1541.5937838950547,107.32421875
0.01,1543.7547161738732,107.32421875
0.01,1545.9156484526918,107.32421875
0.01,1548.0765807315104,107.51953125
0.01,1550.237513010329,107.51953125
0.01,1552.3984452891475,107.71484375
0.01,1554.559377567966,107.71484375
0.01,1556.7203098467846,107.91015625
0.01,1558.8812421256032,107.91015625
0.01,1561.0421744044218,108.10546875
0.01,1563.2031066832403,108.10546875
0.01,1565.3640389620589,108.10546875
0.01,1567.5249712408774,108.30078125
0.01,1569.685903519696,108.30078125
0.01,1571.8468357985146,108.49609375
0.01,1574.0077680773331,108.49609375
0.01,1576.1687003561517,108.69140625
0.01,1578.3296326349703,108.69140625
0.01,1580.4905649137888,108.88671875
0.01,1582.6514971926074,108.88671875
0.01,1584.812429471426,108.88671875
0.01,1586.9733617502445,109.08203125
0.01,1589.134294029063,109.08203125
0.01,1591.2952263078816,109.27734375
0.01,1593.4561585867002,109.27734375
0.01,1595.6170908655188,109.47265625
0.01,1597.7780231443373,109.47265625
0.01,1599.938955423156,109.47265625
0.01,1602.0998877019745,109.66796875
0.01,1604.260819980793,109.66796875
0.01,1606.4217522596116,109.86328125
0.01,1608.5826845384302,109.86328125
0.01,1610.7436168172487,110.05859375
0.01,1612.511685896622,110.05859375
0.01,1614.2797549759955,110.05859375
0.01,1616.047824055369,110.25390625
0.01,1617.8158931347423,110.25390625
0.01,1619.5839622141157,110.25390625
0.01,1621.352031293489,110.44921875
0.01,1623.1201003728625,110.44921875
0.01,1624.8881694522358,110.64453125
0.01,1626.6562385316092,110.64453125
0.01,1628.4243076109826,110.64453125
0.01,1630.192376690356,110.83984375
0.01,1631.9604457697294,110.83984375
0.01,1633.7285148491028,110.83984375
0.01,1635.4965839284762,111.03515625
0.01,1637.2646530078496,111.03515625
0.01,1639.032722087223,111.03515625
0.01,1640.8007911665964,111.23046875
0.01,1642.5688602459697,111.23046875
0.01,1644.3369293253431,111.23046875
0.01,1646.1049984047165,111.42578125
0.01,1647.87306748409,111.42578125
0.01,1649.6411365634633,111.42578125
0.01,1651.4092056428367,111.62109375
0.01,1653.17727472221,111.62109375
0.01,1654.9453438015835,111.81640625
0.01,1656.7134128809569,111.81640625
0.01,1658.4814819603303,111.81640625
0.01,1660.2495510397036,112.01171875
0.01,1662.017620119077,112.01171875
0.01,1663.7856891984504,112.01171875
0.01,1665.5537582778238,112.20703125
0.01,1667.510121944252,112.20703125
0.01,1669.4664856106801,112.20703125
0.01,1671.4228492771083,112.40234375
0.01,1673.3792129435365,112.40234375
0.01,1675.3355766099646,112.59765625
0.01,1677.2919402763928,112.59765625
0.01,1679.248303942821,112.59765625
0.01,1681.204667609249,112.79296875
0.01,1683.1610312756773,112.79296875
0.01,1685.1173949421054,112.79296875
0.01,1687.0737586085336,112.98828125
0.01,1689.0301222749617,112.98828125
0.01,1690.98648594139,113.18359375
0.01,1692.942849607818,113.18359375
0.01,1694.8992132742462,113.18359375
0.01,1696.8555769406744,113.37890625
0.01,1698.8119406071025,113.37890625
0.01,1700.3596482278647,113.37890625
0.01,1701.9073558486268,113.57421875
0.01,1703.455063469389,113.57421875
0.01,1705.002771090151,113.57421875
0.01,1706.5504787109132,113.76953125
0.01,1706.760223266532,113.76953125
0.01,1706.9699678221507,113.76953125
0.01,1707.1797123777694,113.76953125
0.01,1707.5992014890066,113.76953125
0.01,1708.0186906002439,113.76953125
0.01,1708.438179711481,113.76953125
0.01,1709.7995479155315,113.76953125
0.01,1711.160916119582,113.96484375
0.01,1712.5222843236324,113.96484375
0.01,1714.2806431006845,113.96484375
0.01,1716.0390018777366,114.16015625
0.01,1717.7973606547887,114.16015625
0.01,1719.5557194318408,114.16015625
0.01,1721.3140782088929,114.35546875
0.01,1723.072436985945,114.35546875
0.01,1724.830795762997,114.35546875
0.01,1726.589154540049,114.55078125
0.01,1728.3475133171012,114.55078125
0.01,1730.1058720941533,114.55078125
0.01,1732.377869363072,114.74609375
0.01,1734.6498666319908,114.74609375
0.01,1736.9218639009096,114.94140625
0.01,1739.1938611698283,114.94140625
0.01,1741.465858438747,114.94140625
0.01,1743.7378557076659,115.13671875
0.01,1746.0098529765846,115.13671875
0.01,1748.2818502455034,115.33203125
0.01,1750.5538475144222,115.33203125
0.01,1752.825844783341,115.52734375
0.01,1755.0978420522597,115.52734375
0.01,1757.3698393211785,115.52734375
0.01,1759.6418365900972,115.72265625
0.01,1761.913833859016,115.72265625
0.01,1764.1858311279348,115.91796875
0.01,1766.4578283968535,115.91796875
0.01,1768.342173088604,116.11328125
0.01,1770.2265177803547,116.11328125
0.01,1772.1108624721053,116.11328125
0.01,1773.9952071638559,116.30859375
0.01,1775.8795518556065,116.30859375
0.01,1777.4115354583707,116.30859375
0.01,1778.943519061135,116.50390625
0.01,1780.4755026638993,116.50390625
0.01,1782.0074862666636,116.50390625
0.01,1783.7691353092932,116.69921875
0.01,1785.5307843519229,116.69921875
0.01,1787.2924333945525,116.69921875
0.01,1789.0540824371822,116.89453125
0.01,1790.8157314798118,116.89453125
0.01,1792.5773805224414,116.89453125
0.01,1794.339029565071,117.08984375
0.01,1796.1006786077007,117.08984375
0.01,1797.8623276503304,117.08984375
0.01,1799.62397669296,117.28515625
0.01,1801.3856257355897,117.28515625
0.01,1803.1472747782193,117.28515625
0.01,1804.908923820849,117.3828125
0.01,1806.6705728634786,117.48046875
0.01,1808.4322219061082,117.48046875
0.01,1810.1938709487379,117.48046875
0.01,1811.9555199913675,117.67578125
0.01,1813.4138797918017,117.67578125
0.01,1814.872239592236,117.67578125
0.01,1816.3305993926701,117.87109375
0.01,1817.7889591931043,117.87109375
0.01,1819.6398430849993,117.87109375
0.01,1821.4907269768942,118.06640625
0.01,1823.341610868789,118.06640625
0.01,1825.192494760684,118.06640625
0.01,1827.043378652579,118.26171875
0.01,1828.8942625444738,118.26171875
0.01,1830.7451464363687,118.26171875
0.01,1832.5960303282636,118.45703125
0.01,1834.4469142201585,118.45703125
0.01,1836.2977981120534,118.45703125
0.01,1838.1486820039484,118.65234375
0.01,1839.9995658958433,118.65234375
0.01,1841.8504497877382,118.65234375
0.01,1843.701333679633,118.84765625
0.01,1845.552217571528,118.84765625
0.01,1847.403101463423,118.84765625
0.01,1849.2539853553178,119.04296875
0.01,1851.1048692472127,119.04296875
0.01,1852.9557531391076,119.04296875
0.01,1854.9935682513749,119.23828125
0.01,1857.0313833636421,119.23828125
0.01,1859.0691984759094,119.43359375
0.01,1861.1070135881766,119.43359375
0.01,1863.144828700444,119.43359375
0.01,1865.1826438127111,119.62890625
0.01,1867.2204589249784,119.62890625
0.01,1869.2582740372457,119.62890625
0.01,1871.296089149513,119.82421875
0.01,1873.3339042617802,119.82421875
0.01,1875.3717193740474,120.01953125
0.01,1877.4095344863147,120.01953125
0.01,1879.447349598582,120.01953125
0.01,1882.059690667821,120.21484375
0.01,1884.6720317370603,120.21484375
0.01,1887.2843728062994,120.41015625
0.01,1889.8967138755386,120.41015625
0.01,1892.5090549447777,120.60546875
0.01,1895.121396014017,120.60546875
0.01,1897.733737083256,120.80078125
0.01,1900.3460781524952,120.80078125
0.01,1902.9584192217344,120.80078125
0.01,1905.5707602909736,120.99609375
0.01,1908.1831013602127,120.99609375
0.01,1910.795442429452,121.19140625
0.01,1913.407783498691,121.19140625
0.01,1916.0201245679302,121.38671875
0.01,1918.6324656371694,121.38671875
