g,t,width
0.1,320.2399028902797,66.37384089799905
0.1,320.76899685440225,66.37384089799905
0.1,321.29809081852477,66.5690580771108
0.1,321.8271847826473,66.5690580771108
0.1,322.3562787467698,66.76427525622255
0.1,322.768193437552,66.76427525622255
0.1,323.18010812833415,66.76427525622255
0.1,323.5920228191163,66.95949243533431
0.1,324.0039375098985,66.95949243533431
0.1,324.41585220068066,66.95949243533431
0.1,324.82776689146283,67.15470961444606
0.1,325.239681582245,67.15470961444606
0.1,325.70490158055287,67.34992679355783
0.1,326.17012157886074,67.34992679355783
0.1,326.6353415771686,67.34992679355783
0.1,327.1005615754765,67.5451439726696
0.1,327.56578157378436,67.5451439726696
0.1,328.03100157209224,67.74036115178136
0.1,328.4962215704001,67.74036115178136
0.1,328.961441568708,67.74036115178136
0.1,329.42666156701586,67.93557833089312
0.1,329.89188156532373,67.93557833089312
0.1,330.3571015636316,68.13079551000487
0.1,330.8223215619395,68.13079551000487
0.1,331.28754156024735,68.32601268911664
0.1,331.7527615585552,68.32601268911664
0.1,332.2179815568631,68.32601268911664
0.1,332.68320155517097,68.52122986822842
0.1,333.14842155347884,68.52122986822842
0.1,333.6136415517867,68.71644704734017
0.1,334.0788615500946,68.71644704734017
0.1,334.54408154840246,68.71644704734017
0.1,334.6243871129546,68.91166422645193
0.1,334.7046926775067,68.91166422645193
0.1,334.78499824205886,68.91166422645193
0.1,334.865303806611,68.91166422645193
0.1,335.02591493571526,68.91166422645193
0.1,335.18652606481953,68.91166422645193
0.1,335.3471371939238,68.91166422645193
0.1,335.6508077281659,68.91166422645193
0.1,335.954478262408,69.10688140556368
0.1,336.25814879665006,69.10688140556368
0.1,336.56181933089215,69.10688140556368
0.1,337.05217600129254,69.30209858467543
0.1,337.5425326716929,69.30209858467543
0.1,338.0328893420933,69.49731576378723
0.1,338.5232460124937,69.49731576378723
0.1,339.0136026828941,69.49731576378723
0.1,339.5039593532945,69.69253294289898
0.1,339.99431602369486,69.69253294289898
0.1,340.48467269409525,69.88775012201074
0.1,340.97502936449564,69.88775012201074
0.1,341.465386034896,70.0829673011225
0.1,341.9557427052964,70.0829673011225
0.1,342.4460993756968,70.27818448023424
0.1,342.9364560460972,70.27818448023424
0.1,343.4268127164976,70.27818448023424
0.1,343.91716938689797,70.47340165934604
0.1,344.40752605729836,70.47340165934604
0.1,344.89788272769874,70.66861883845779
0.1,345.38823939809913,70.66861883845779
0.1,345.8785960684995,70.86383601756955
0.1,346.3689527388999,70.86383601756955
0.1,346.8593094093003,70.86383601756955
0.1,347.3496660797007,71.0590531966813
0.1,347.84002275010107,71.0590531966813
0.1,348.33037942050146,71.25427037579306
0.1,348.82073609090185,71.25427037579306
0.1,349.31109276130223,71.44948755490485
0.1,349.8014494317026,71.44948755490485
0.1,350.291806102103,71.6447047340166
0.1,350.7821627725034,71.6447047340166
0.1,351.2725194429038,71.6447047340166
0.1,351.7628761133042,71.83992191312836
0.1,352.25323278370456,71.83992191312836
0.1,352.74358945410495,72.03513909224012
0.1,353.23394612450534,72.03513909224012
0.1,353.7243027949057,72.23035627135187
0.1,354.2146594653061,72.23035627135187
0.1,354.7050161357065,72.23035627135187
0.1,355.1953728061069,72.42557345046365
0.1,355.6857294765073,72.42557345046365
0.1,356.17608614690766,72.62079062957541
0.1,356.66644281730805,72.62079062957541
0.1,357.15679948770844,72.81600780868717
0.1,357.6471561581088,72.81600780868717
0.1,358.1375128285092,73.01122498779893
0.1,358.6278694989096,73.01122498779893
0.1,359.11822616931,73.01122498779893
0.1,359.6085828397104,73.20644216691068
0.1,360.09893951011077,73.20644216691068
0.1,360.58929618051116,73.40165934602246
0.1,361.07965285091154,73.40165934602246
0.1,361.57000952131193,73.59687652513422
0.1,362.0603661917123,73.59687652513422
0.1,362.5507228621127,73.59687652513422
0.1,363.0410795325131,73.79209370424599
0.1,363.5314362029135,73.79209370424599
0.1,364.02179287331387,73.98731088335774
0.1,364.51214954371426,73.98731088335774
0.1,365.00250621411465,74.18252806246949
0.1,365.49286288451503,74.18252806246949
0.1,365.9832195549154,74.37774524158127
0.1,366.4735762253158,74.37774524158127
0.1,366.9639328957162,74.37774524158127
0.1,367.4542895661166,74.57296242069303
0.1,367.944646236517,74.57296242069303
0.1,368.43500290691736,74.7681795998048
0.1,368.92535957731775,74.7681795998048
0.1,369.41571624771814,74.96339677891655
0.1,369.9060729181185,74.96339677891655
0.1,370.3964295885189,75.1586139580283
0.1,370.8867862589193,75.1586139580283
0.1,371.3771429293197,75.1586139580283
0.1,371.8674995997201,75.35383113714005
0.1,372.35785627012046,75.35383113714005
0.1,372.84821294052085,75.54904831625184
0.1,373.33856961092124,75.54904831625184
0.1,373.8289262813216,75.7442654953636
0.1,374.319282951722,75.7442654953636
0.1,374.8096396221224,75.7442654953636
0.1,375.2999962925228,75.93948267447536
0.1,375.7903529629232,75.93948267447536
0.1,376.28070963332357,76.13469985358711
0.1,376.77106630372396,76.13469985358711
0.1,377.26142297412434,76.32991703269886
