g,t,h_max
1.0,134.12054678452103,5.0
1.0,134.19321956935275,5.0
1.0,134.26589235418447,5.0
1.0,134.3385651390162,5.0
1.0,134.41123792384792,5.0
1.0,134.48391070867964,5.0
1.0,134.55658349351137,5.0
1.0,134.5673066245752,5.0
1.0,134.57802975563902,5.0
1.0,134.58875288670285,5.0
1.0,134.61019914883053,5.0
1.0,134.626826761708,5.0
1.0,134.64345437458547,5.0
1.0,134.66800749895717,5.0
1.0,134.69256062332886,5.0
1.0,134.71711374770055,5.0
1.0,134.75068994233212,5.0
1.0,134.78426613696368,5.0
1.0,134.81784233159524,5.0
1.0,134.86353449068886,5.0
1.0,134.90922664978248,5.0
1.0,134.9549188088761,5.0
1.0,135.00061096796972,5.0
1.0,135.05408176629817,5.0
1.0,135.10755256462662,5.0
1.0,135.16102336295506,5.0
1.0,135.20452017204505,5.0
1.0,135.24801698113504,5.0
1.0,135.29151379022503,5.0
1.0,135.335010599315,5.0
1.0,135.378507408405,5.0
1.0,135.422004217495,5.0
1.0,135.47969063737509,5.0
1.0,135.53737705725518,5.0
1.0,135.59506347713528,5.0
1.0,135.65274989701538,5.0
1.0,135.72028867767446,5.0
1.0,135.78782745833354,5.0
1.0,135.85536623899262,5.0
1.0,135.9229050196517,5.0
1.0,136.00120647296967,5.0
1.0,136.07950792628765,5.0
1.0,136.15780937960562,5.0
1.0,136.2361108329236,5.0
1.0,136.31441228624158,5.0
1.0,136.39271373955955,5.0
1.0,136.47101519287753,5.0
1.0,136.5493166461955,5.0
1.0,136.60939866207215,5.0
1.0,136.65837217213448,5.0
1.0,136.7073456821968,5.0
1.0,136.75631919225913,5.0
1.0,136.80529270232145,5.0
1.0,136.8711791408273,5.0
1.0,136.93706557933317,5.0
1.0,137.00295201783902,5.0
1.0,137.06883845634488,5.0
1.0,137.1498240775858,5.0
1.0,137.23080969882673,5.0
1.0,137.31179532006766,5.0
1.0,137.3927809413086,5.0
1.0,137.4737665625495,5.0
1.0,137.55475218379044,5.0
1.0,137.63573780503137,5.0
1.0,137.7167234262723,5.0
1.0,137.79770904751322,5.0
1.0,137.80921579898094,5.0
1.0,137.82072255044866,5.0
1.0,137.83222930191639,5.0
1.0,137.8437360533841,5.0
1.0,137.86197053232615,5.0
1.0,137.8802050112682,5.0
1.0,137.89843949021025,5.0
1.0,137.95460885528905,5.0
1.0,138.01077822036785,5.0
1.0,138.06694758544666,5.0
1.0,138.13473386889046,5.0
1.0,138.20252015233427,5.0
1.0,138.27030643577808,5.0
1.0,138.3380927192219,5.0
1.0,138.42606822496325,5.0
1.0,138.5140437307046,5.0
1.0,138.60201923644595,5.0
1.0,138.6899947421873,5.0
1.0,138.77797024792866,5.0
1.0,138.86594575367002,5.0
1.0,138.95392125941137,5.0
1.0,139.04189676515273,5.0
1.0,139.12987227089408,5.0
1.0,139.200067021857,5.0
1.0,139.2702617728199,5.0
1.0,139.34045652378282,5.0
1.0,139.41065127474573,5.0
1.0,139.49308926279807,5.0
1.0,139.5598899414173,5.0
1.0,139.62669062003656,5.0
1.0,139.6934912986558,5.0
1.0,139.76029197727505,5.0
1.0,139.8270926558943,5.0
1.0,139.89389333451354,5.0
1.0,139.96069401313278,5.0
1.0,140.03594213524678,5.0
