g,t,h_max
1.0,116.32063718672009,5.0
1.0,116.40460542424655,5.0
1.0,116.48857366177302,5.0
1.0,116.57254189929948,5.0
1.0,116.65651013682594,5.0
1.0,116.7404783743524,5.0
1.0,116.82444661187887,5.0
1.0,116.90841484940533,5.0
1.0,116.9923830869318,5.0
1.0,117.07635132445826,5.0
1.0,117.16031956198472,5.0
1.0,117.24428779951118,5.0
1.0,117.32825603703765,5.0
1.0,117.41222427456411,5.0
1.0,117.49619251209057,5.0
1.0,117.58016074961704,5.0
1.0,117.6641289871435,5.0
1.0,117.74809722466996,5.0
1.0,117.83206546219643,5.0
1.0,117.91603369972289,5.0
1.0,118.00000193724935,5.0
1.0,118.08397017477581,5.0
1.0,118.16793841230228,5.0
1.0,118.25190664982874,5.0
1.0,118.3358748873552,5.0
1.0,118.41984312488167,5.0
1.0,118.50381136240813,5.0
1.0,118.58777959993459,5.0
1.0,118.67174783746106,5.0
1.0,118.75571607498752,5.0
1.0,118.83968431251398,5.0
1.0,118.92365255004044,5.0
1.0,119.0076207875669,5.0
1.0,119.09158902509337,5.0
1.0,119.17555726261983,5.0
1.0,119.2595255001463,5.0
1.0,119.34349373767276,5.0
1.0,119.42746197519922,5.0
1.0,119.51143021272568,5.0
1.0,119.59539845025215,5.0
1.0,119.67936668777861,5.0
1.0,119.76333492530507,5.0
1.0,119.84730316283154,5.0
1.0,119.931271400358,5.0
1.0,120.01523963788446,5.0
1.0,120.09920787541093,5.0
1.0,120.18317611293739,5.0
1.0,120.26714435046385,5.0
1.0,120.35111258799031,5.0
1.0,120.43508082551678,5.0
1.0,120.51904906304324,5.0
1.0,120.6030173005697,5.0
1.0,120.68698553809617,5.0
1.0,120.77095377562263,5.0
1.0,120.85492201314909,5.0
1.0,120.93889025067556,5.0
1.0,121.02285848820202,5.0
1.0,121.10682672572848,5.0
1.0,121.19079496325494,5.0
1.0,121.27476320078141,5.0
1.0,121.35873143830787,5.0
1.0,121.44269967583433,5.0
1.0,121.5266679133608,5.0
1.0,121.61063615088726,5.0
1.0,121.69460438841372,5.0
1.0,121.77857262594019,5.0
1.0,121.86254086346665,5.0
1.0,121.94650910099311,5.0
1.0,122.03047733851957,5.0
1.0,122.11444557604604,5.0
1.0,122.1984138135725,5.0
1.0,122.28238205109896,5.0
1.0,122.36635028862543,5.0
1.0,122.45031852615189,5.0
1.0,122.53428676367835,5.0
1.0,122.61825500120482,5.0
1.0,122.70222323873128,5.0
1.0,122.78619147625774,5.0
1.0,122.8701597137842,5.0
1.0,122.95412795131067,5.0
1.0,123.03809618883713,5.0
1.0,123.1220644263636,5.0
1.0,123.20603266389006,5.0
1.0,123.29000090141652,5.0
1.0,123.37396913894298,5.0
1.0,123.45793737646945,5.0
1.0,123.54190561399591,5.0
1.0,123.62587385152237,5.0
1.0,123.70984208904883,5.0
1.0,123.7938103265753,5.0
1.0,123.87777856410176,5.0
1.0,123.96174680162822,5.0
1.0,124.04571503915469,5.0
1.0,124.12968327668115,5.0
1.0,124.21365151420761,5.0
1.0,124.29761975173408,5.0
1.0,124.38158798926054,5.0
1.0,124.465556226787,5.0
1.0,124.54952446431346,5.0
1.0,124.63349270183993,5.0
1.0,124.71746093936639,5.0
1.0,124.80142917689285,5.0
